0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0500000US54033,"Harrison County, West Virginia"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0500000US54081,"Raleigh County, West Virginia"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0500000US54003,"Berkeley County, West Virginia"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0500000US55109,"St. Croix County, Wisconsin"
450205,,6825,,390815,,6709,,350238,,6875,,40577,,3724,,32056,,3166,,5635,,1583,,1429,,657,,821,,452,,636,,309,,21899,,2528,,21390,,2514,,178,,190,,239,,198,,92,,107,,0,,153,,506,,310,,558,,365,,1540,,455,,14992,,2324,,2085,,805,,17810,,2249,,0500000US55079,"Milwaukee County, Wisconsin"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0500000US55101,"Racine County, Wisconsin"
88034,,3014,,79466,,3360,,72512,,3499,,6954,,1445,,4219,,967,,1899,,1029,,341,,283,,370,,318,,125,,180,,942,,755,,890,,748,,52,,86,,0,,153,,0,,153,,0,,153,,201,,205,,120,,139,,622,,389,,1560,,678,,47,,64,,5076,,1396,,0500000US55139,"Winnebago County, Wisconsin"
99672,,2260,,91545,,2524,,85611,,2614,,5934,,1363,,4224,,1164,,1123,,651,,284,,225,,248,,219,,55,,94,,477,,451,,477,,451,,0,,153,,0,,153,,0,,153,,0,,153,,56,,94,,55,,59,,435,,300,,2243,,709,,607,,322,,4254,,878,,0500000US55087,"Outagamie County, Wisconsin"
93159,,3709,,80408,,3595,,70968,,3553,,9440,,1811,,6828,,1625,,1414,,521,,1055,,614,,46,,105,,97,,163,,821,,547,,775,,537,,0,,216,,46,,75,,0,,216,,0,,216,,498,,558,,346,,397,,1989,,902,,3005,,936,,770,,563,,5322,,1357,,0500000US06007,"Butte County, California"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0500000US06031,"Kings County, California"
134126,,3740,,110140,,3908,,96144,,4693,,13996,,2807,,11656,,2771,,1781,,690,,543,,529,,14,,18,,2,,5,,2431,,1172,,2431,,1172,,0,,216,,0,,216,,0,,216,,0,,216,,0,,216,,229,,209,,1756,,723,,6680,,1557,,1134,,706,,11756,,1993,,0500000US06079,"San Luis Obispo County, California"
401105,,8065,,364344,,7655,,313373,,9098,,50971,,4444,,34414,,3523,,9939,,2272,,3843,,1406,,1869,,995,,906,,518,,4150,,1138,,3980,,1048,,14,,34,,0,,216,,156,,262,,0,,216,,1074,,824,,862,,591,,1010,,529,,5652,,1265,,2530,,1013,,21483,,2606,,0500000US06019,"Fresno County, California"
347891,,6600,,325901,,6680,,283230,,7496,,42671,,4096,,29458,,3530,,8064,,2150,,2489,,1341,,1835,,1229,,825,,433,,3546,,1295,,3387,,1293,,0,,216,,0,,216,,0,,216,,159,,201,,42,,71,,432,,312,,627,,387,,2107,,714,,2950,,1459,,12286,,2596,,0500000US06029,"Kern County, California"
1593750,,11592,,1377975,,13554,,1232474,,13465,,145501,,7245,,106299,,6658,,20549,,2901,,8724,,2054,,7360,,1863,,2569,,809,,29388,,3119,,23027,,2998,,513,,266,,5078,,1476,,512,,379,,258,,198,,2382,,949,,4086,,1051,,9013,,2019,,32849,,3212,,16785,,2478,,121272,,5553,,0500000US06059,"Orange County, California"
410451,,6567,,367235,,6912,,325449,,6536,,41786,,4361,,27493,,3323,,9120,,2017,,2915,,1958,,1185,,507,,1073,,668,,5364,,1572,,3063,,1167,,432,,514,,1610,,775,,0,,216,,259,,410,,1038,,550,,655,,342,,2205,,812,,7544,,1828,,1217,,519,,25193,,2624,,0500000US06111,"Ventura County, California"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0500000US06101,"Sutter County, California"
412818,,5957,,313448,,6410,,274447,,6667,,39001,,3090,,27447,,2994,,7733,,1837,,1482,,735,,1647,,1048,,692,,424,,49642,,3784,,12017,,2496,,21530,,2589,,15033,,2402,,1062,,542,,0,,216,,2604,,1129,,1843,,619,,6124,,1353,,9574,,2300,,4209,,1161,,25374,,2891,,0500000US06081,"San Mateo County, California"
315341,,5977,,287837,,5940,,249978,,6789,,37859,,3847,,27368,,3051,,6960,,2336,,1884,,809,,1170,,674,,477,,367,,7180,,1779,,3012,,1102,,1463,,836,,2541,,954,,164,,227,,0,,216,,443,,351,,308,,195,,278,,284,,4162,,1277,,1864,,795,,13269,,1901,,0500000US06077,"San Joaquin County, California"
418281,,5993,,311213,,7151,,281092,,7903,,30121,,3450,,21708,,2852,,5220,,1984,,1431,,781,,767,,415,,995,,814,,31868,,3871,,18618,,2695,,1930,,766,,1200,,543,,10120,,1945,,0,,206,,880,,569,,1645,,1005,,9852,,1688,,22998,,3265,,2608,,834,,37217,,3796,,0500000US08031,"Denver County, Colorado"
163939,,3320,,144535,,4222,,128814,,4770,,15721,,2208,,10836,,1872,,3140,,946,,915,,600,,750,,573,,80,,101,,1036,,447,,1036,,447,,0,,206,,0,,206,,0,,206,,0,,206,,62,,103,,382,,295,,250,,229,,3479,,1252,,1168,,552,,13027,,2583,,0500000US08123,"Weld County, Colorado"
190863,,3447,,157499,,4075,,145505,,3882,,11994,,1977,,9424,,1797,,1496,,583,,525,,380,,477,,389,,72,,118,,3290,,958,,306,,207,,294,,222,,362,,453,,2287,,697,,41,,68,,74,,112,,352,,406,,145,,159,,2290,,763,,1003,,489,,26210,,2593,,0500000US08035,"Douglas County, Colorado"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0500000US17119,"Madison County, Illinois"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0500000US17091,"Kankakee County, Illinois"
483676,,5460,,395662,,7730,,365571,,7474,,30091,,3271,,24502,,3076,,3678,,1073,,1437,,972,,274,,224,,200,,146,,37213,,3172,,1842,,680,,1828,,649,,32590,,3098,,840,,524,,113,,137,,1965,,1140,,290,,198,,679,,352,,6850,,1478,,3977,,1253,,37040,,3620,,0500000US17043,"DuPage County, Illinois"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0500000US17099,"LaSalle County, Illinois"
2552596,,15516,,1739944,,18324,,1540712,,17479,,199232,,8170,,149923,,7063,,28212,,3705,,11745,,2038,,5977,,1523,,3375,,920,,496282,,13476,,198500,,8920,,205074,,7699,,87138,,4886,,5298,,1573,,272,,301,,16874,,2320,,1242,,653,,24909,,2551,,113538,,6450,,20860,,3233,,138947,,6624,,0500000US17031,"Cook County, Illinois"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0500000US17115,"Macon County, Illinois"
165111,,3096,,148608,,3401,,138093,,4412,,10515,,2182,,7357,,1670,,2554,,1195,,393,,389,,160,,186,,51,,80,,3301,,807,,232,,214,,165,,201,,2845,,779,,59,,96,,0,,195,,177,,167,,53,,90,,188,,145,,1272,,664,,841,,495,,10671,,1537,,0500000US17111,"McHenry County, Illinois"
127161,,3338,,114337,,3774,,104196,,4053,,10141,,2529,,8042,,2075,,1016,,738,,479,,360,,498,,682,,106,,130,,3961,,1053,,2073,,888,,516,,340,,437,,286,,935,,611,,0,,195,,131,,175,,396,,331,,98,,117,,2192,,941,,901,,607,,5145,,1296,,0500000US17163,"St. Clair County, Illinois"
99971,,4594,,78120,,4822,,69207,,4555,,8913,,1683,,6450,,1395,,2235,,877,,208,,197,,20,,32,,0,,195,,4891,,1875,,4891,,1875,,0,,195,,0,,195,,0,,195,,0,,195,,36,,63,,81,,124,,2319,,734,,8781,,1619,,1267,,860,,4476,,1594,,0500000US17019,"Champaign County, Illinois"
269736,,5495,,236855,,6052,,212528,,5392,,24327,,2809,,19652,,2520,,3158,,1298,,994,,623,,385,,321,,138,,228,,7154,,1576,,777,,645,,95,,171,,6282,,1436,,0,,195,,0,,195,,589,,443,,153,,253,,629,,454,,3286,,1166,,5162,,2081,,15908,,3469,,0500000US17089,"Kane County, Illinois"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0500000US17093,"Kendall County, Illinois"
130691,,3938,,121952,,4073,,110585,,4489,,11367,,1738,,7883,,1348,,1337,,758,,1072,,627,,810,,569,,265,,263,,1036,,453,,930,,444,,0,,195,,106,,131,,0,,195,,0,,195,,298,,302,,125,,150,,246,,270,,2342,,945,,702,,452,,3990,,813,,0500000US17201,"Winnebago County, Illinois"
357429,,5274,,303782,,6127,,277144,,5865,,26638,,3155,,19249,,2788,,4263,,1284,,1669,,1129,,828,,555,,629,,528,,15056,,1811,,2590,,1151,,1348,,743,,10916,,1314,,202,,326,,0,,195,,717,,476,,288,,295,,750,,397,,7147,,1434,,2702,,957,,26987,,2924,,0500000US17097,"Lake County, Illinois"
173451,,4107,,150253,,4303,,139094,,4547,,11159,,2372,,8515,,2069,,1220,,698,,191,,254,,940,,824,,293,,241,,2265,,798,,1694,,686,,82,,137,,461,,319,,28,,47,,0,,195,,32,,54,,282,,315,,138,,162,,3877,,1302,,1776,,905,,14828,,1930,,0500000US33015,"Rockingham County, New Hampshire"
227959,,3759,,204508,,4536,,187245,,4768,,17263,,2552,,13813,,2449,,1937,,791,,760,,508,,553,,425,,200,,206,,2255,,691,,1641,,655,,0,,195,,520,,384,,81,,137,,13,,22,,0,,195,,132,,132,,428,,294,,3924,,1283,,1279,,674,,15433,,2818,,0500000US33011,"Hillsborough County, New Hampshire"
172786,,5132,,139448,,5421,,121386,,5233,,18062,,2842,,13743,,2504,,2325,,983,,747,,648,,836,,619,,411,,314,,13306,,2123,,2325,,829,,70,,109,,10624,,1772,,287,,257,,0,,213,,402,,360,,180,,189,,577,,349,,7582,,1244,,923,,502,,10368,,2045,,0500000US34021,"Mercer County, New Jersey"
59653,,3438,,56187,,3387,,48003,,3478,,8184,,2041,,6069,,1768,,1510,,902,,326,,419,,154,,126,,125,,142,,842,,544,,752,,527,,45,,87,,45,,85,,0,,213,,0,,213,,361,,325,,0,,213,,54,,50,,776,,574,,239,,236,,1194,,575,,0500000US34011,"Cumberland County, New Jersey"
172509,,3291,,146228,,3769,,136950,,3767,,9278,,1711,,7458,,1616,,966,,481,,481,,640,,111,,134,,262,,365,,9106,,1635,,2227,,836,,457,,363,,6029,,1198,,393,,578,,0,,213,,793,,445,,0,,213,,213,,340,,2958,,1287,,1667,,820,,11544,,1942,,0500000US34035,"Somerset County, New Jersey"
260132,,5574,,235241,,5785,,216874,,6119,,18367,,2573,,13560,,1976,,1957,,724,,1619,,1037,,611,,408,,620,,364,,4159,,1105,,2958,,1024,,404,,313,,694,,469,,0,,213,,103,,174,,44,,71,,73,,120,,1277,,945,,4277,,2389,,1555,,878,,13506,,1969,,0500000US34029,"Ocean County, New Jersey"
126439,,3950,,110164,,3794,,100267,,4060,,9897,,1749,,7511,,1422,,1271,,691,,557,,458,,508,,407,,50,,83,,4174,,1079,,3424,,1065,,93,,137,,463,,357,,194,,231,,0,,213,,0,,213,,102,,129,,589,,421,,5923,,1624,,1111,,794,,4376,,1244,,0500000US34001,"Atlantic County, New Jersey"
410893,,6815,,333859,,7420,,293942,,6534,,39917,,4463,,25194,,4065,,7600,,2010,,3507,,1431,,2412,,1162,,1204,,678,,40281,,3215,,15969,,2428,,2060,,611,,21238,,2481,,706,,459,,308,,309,,1974,,920,,53,,89,,811,,590,,10869,,1681,,4660,,1775,,18386,,2741,,0500000US34023,"Middlesex County, New Jersey"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0500000US34033,"Salem County, New Jersey"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0500000US34009,"Cape May County, New Jersey"
246088,,4443,,213705,,5788,,188830,,5732,,24875,,3252,,19115,,2967,,3111,,991,,1199,,812,,974,,765,,476,,399,,15967,,2306,,5326,,1463,,5974,,1230,,3629,,1036,,1038,,442,,0,,213,,1102,,670,,43,,74,,605,,374,,3665,,1133,,1544,,624,,9457,,1666,,0500000US34007,"Camden County, New Jersey"
279213,,4626,,213513,,5726,,193471,,5891,,20042,,2520,,13447,,1867,,3519,,1317,,1036,,563,,1112,,719,,928,,530,,31532,,2873,,13011,,2238,,2977,,1022,,13244,,1739,,2038,,908,,262,,354,,913,,537,,232,,391,,297,,289,,6724,,1371,,13930,,2760,,12072,,1893,,0500000US34039,"Union County, New Jersey"
360819,,5747,,158182,,6646,,133914,,6169,,24268,,3527,,17339,,2554,,2982,,1063,,1330,,696,,1680,,891,,937,,726,,154220,,6642,,65306,,5053,,59466,,4309,,5978,,1454,,18610,,3163,,4860,,1194,,3042,,1179,,337,,384,,1650,,637,,26067,,3039,,3300,,1211,,14021,,2034,,0500000US34017,"Hudson County, New Jersey"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0500000US34019,"Hunterdon County, New Jersey"
256428,,4546,,220395,,4679,,201051,,4893,,19344,,2811,,14529,,2342,,2515,,1110,,1620,,907,,195,,205,,485,,288,,13863,,1670,,4656,,1202,,1355,,791,,7670,,1278,,127,,126,,55,,91,,106,,181,,0,,213,,0,,213,,3862,,960,,2361,,1155,,15841,,2079,,0500000US34027,"Morris County, New Jersey"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0500000US35031,"McKinley County, New Mexico"
67835,,2677,,61730,,2599,,55796,,2909,,5934,,1379,,3805,,1078,,1536,,747,,593,,317,,0,,210,,0,,210,,797,,435,,421,,392,,0,,210,,376,,290,,0,,210,,0,,210,,0,,210,,59,,98,,0,,210,,668,,388,,443,,318,,4138,,1111,,0500000US35043,"Sandoval County, New Mexico"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0500000US35045,"San Juan County, New Mexico"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0500000US28067,"Jones County, Mississippi"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0500000US28089,"Madison County, Mississippi"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0500000US33009,"Grafton County, New Hampshire"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0500000US28121,"Rankin County, Mississippi"
54949,,1929,,46560,,2420,,42250,,2252,,4310,,986,,3301,,801,,413,,346,,143,,122,,165,,196,,288,,252,,200,,189,,200,,189,,0,,153,,0,,153,,0,,153,,0,,153,,0,,153,,29,,34,,1638,,1200,,1651,,568,,373,,320,,4498,,949,,0500000US55035,"Eau Claire County, Wisconsin"
215132,,3715,,194912,,3772,,181193,,4016,,13719,,1836,,11274,,1637,,1814,,752,,47,,53,,440,,282,,144,,113,,976,,459,,772,,397,,0,,153,,161,,204,,43,,71,,0,,153,,226,,291,,456,,391,,349,,281,,4224,,1044,,898,,481,,13091,,1864,,0500000US55133,"Waukesha County, Wisconsin"
53921,,1725,,47986,,1892,,43633,,2037,,4353,,850,,3267,,766,,560,,364,,526,,548,,0,,153,,0,,153,,250,,147,,111,,84,,37,,48,,102,,83,,0,,153,,0,,153,,87,,143,,0,,153,,358,,352,,1984,,727,,266,,238,,2990,,869,,0500000US55127,"Walworth County, Wisconsin"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0500000US55131,"Washington County, Wisconsin"
311859,,5135,,247967,,5727,,228779,,5577,,19188,,2620,,15867,,2540,,1953,,572,,1010,,657,,184,,219,,174,,161,,16731,,2168,,16379,,2112,,80,,134,,272,,442,,0,,153,,0,,153,,263,,228,,453,,394,,7522,,1700,,18873,,2879,,1901,,954,,18149,,2461,,0500000US55025,"Dane County, Wisconsin"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0500000US55089,"Ozaukee County, Wisconsin"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0500000US55097,"Portage County, Wisconsin"
79072,,2753,,74642,,2759,,65132,,3249,,9510,,1902,,7313,,1762,,1453,,632,,583,,533,,9,,19,,152,,172,,344,,312,,344,,312,,0,,153,,0,,153,,0,,153,,0,,153,,166,,205,,86,,95,,178,,170,,932,,443,,232,,178,,2492,,653,,0500000US55105,"Rock County, Wisconsin"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0500000US55141,"Wood County, Wisconsin"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0500000US55055,"Jefferson County, Wisconsin"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0500000US56025,"Natrona County, Wyoming"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0500000US47179,"Washington County, Tennessee"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0500000US47119,"Maury County, Tennessee"
138777,,3735,,127902,,4086,,116936,,4256,,10966,,1866,,9463,,1805,,1143,,494,,327,,259,,0,,153,,33,,43,,1087,,473,,1087,,473,,0,,153,,0,,153,,0,,153,,0,,153,,201,,293,,179,,178,,276,,279,,1810,,659,,629,,441,,6693,,1392,,0500000US55009,"Brown County, Wisconsin"
74725,,2499,,71511,,2511,,61861,,2701,,9650,,1672,,7272,,1537,,1301,,670,,382,,287,,27,,46,,668,,588,,420,,325,,420,,325,,0,,181,,0,,181,,0,,181,,0,,181,,28,,49,,96,,84,,250,,301,,880,,507,,167,,206,,1373,,449,,0500000US20209,"Wyandotte County, Kansas"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0500000US20015,"Butler County, Kansas"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0500000US20103,"Leavenworth County, Kansas"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0500000US20161,"Riley County, Kansas"
96941,,2104,,90290,,2227,,82779,,2392,,7511,,1877,,6496,,1874,,528,,247,,223,,154,,54,,43,,210,,261,,307,,260,,262,,254,,45,,58,,0,,175,,0,,175,,0,,175,,0,,175,,0,,175,,0,,175,,982,,740,,300,,243,,5062,,1026,,0500000US26093,"Livingston County, Michigan"
132950,,3381,,119933,,3410,,108874,,3891,,11059,,2028,,8712,,2010,,1039,,554,,471,,280,,564,,554,,273,,226,,2933,,1083,,2933,,1083,,0,,175,,0,,175,,0,,175,,0,,175,,34,,55,,0,,175,,392,,365,,3181,,901,,714,,627,,5763,,1376,,0500000US26077,"Kalamazoo County, Michigan"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0500000US26103,"Marquette County, Michigan"
61243,,2423,,55955,,2406,,50279,,2737,,5676,,1297,,4566,,1189,,860,,528,,119,,98,,58,,95,,73,,100,,991,,561,,991,,561,,0,,175,,0,,175,,0,,175,,0,,175,,26,,44,,112,,88,,126,,161,,1816,,784,,207,,161,,2010,,684,,0500000US26025,"Calhoun County, Michigan"
339546,,5845,,305829,,6262,,275170,,6325,,30659,,3179,,23008,,2927,,4003,,1088,,1752,,804,,1376,,648,,520,,353,,6252,,1499,,6109,,1506,,68,,107,,75,,124,,0,,175,,0,,175,,680,,466,,80,,134,,1509,,725,,6442,,1302,,1893,,733,,16861,,2313,,0500000US26081,"Kent County, Michigan"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0500000US26145,"Saginaw County, Michigan"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0500000US26155,"Shiawassee County, Michigan"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0500000US26017,"Bay County, Michigan"
188874,,4874,,154011,,5632,,143072,,5456,,10939,,1857,,8872,,1695,,1393,,656,,531,,503,,109,,126,,34,,59,,2757,,858,,2757,,858,,0,,206,,0,,206,,0,,206,,0,,206,,48,,84,,783,,764,,5136,,1354,,4656,,1114,,2328,,1082,,19155,,2560,,0500000US08069,"Larimer County, Colorado"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0500000US08014,"Broomfield County, Colorado"
99186,,2804,,90468,,3087,,82737,,3338,,7731,,1760,,5579,,1498,,1080,,807,,783,,438,,267,,236,,22,,25,,348,,218,,213,,192,,38,,40,,97,,119,,0,,203,,0,,203,,369,,457,,52,,83,,125,,133,,770,,352,,470,,388,,6584,,1697,,0500000US10005,"Sussex County, Delaware"
385878,,5538,,148486,,5939,,127196,,6075,,21290,,2237,,15948,,1873,,3927,,1023,,965,,459,,18,,44,,432,,343,,131786,,6150,,46287,,5047,,83840,,4642,,1036,,493,,623,,332,,0,,218,,4135,,1067,,951,,381,,15528,,2198,,51806,,2872,,4784,,1348,,28402,,3251,,0500000US11001,"District of Columbia, District of Columbia"
420250,,6321,,366282,,6905,,329808,,7167,,36474,,3642,,29054,,3340,,3556,,1501,,2698,,1836,,354,,246,,812,,435,,13715,,2644,,10693,,2584,,345,,236,,2230,,554,,390,,282,,57,,95,,759,,601,,151,,178,,2782,,1652,,12441,,2051,,2743,,951,,21377,,2609,,0500000US09009,"New Haven County, Connecticut"
452758,,6237,,400968,,7120,,371336,,7884,,29632,,2929,,25327,,2762,,2386,,929,,1112,,714,,208,,157,,599,,410,,13016,,2158,,12187,,2056,,132,,149,,657,,449,,0,,213,,40,,67,,997,,605,,168,,161,,1198,,561,,12265,,2976,,2514,,979,,21632,,2719,,0500000US09003,"Hartford County, Connecticut"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0500000US01069,"Houston County, Alabama"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0500000US01125,"Tuscaloosa County, Alabama"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0500000US01055,"Etowah County, Alabama"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0500000US01127,"Walker County, Alabama"
462246,,6127,,397766,,7107,,353553,,7476,,44213,,4015,,31738,,4087,,8238,,1983,,2653,,851,,1141,,536,,443,,311,,7551,,1738,,7440,,1738,,0,,218,,0,,218,,111,,102,,0,,218,,570,,454,,1571,,559,,6228,,1499,,11660,,2041,,5123,,1617,,31777,,3295,,0500000US04019,"Pima County, Arizona"
47946,,2437,,42952,,2490,,38069,,2391,,4883,,1069,,3211,,864,,568,,400,,725,,489,,57,,95,,322,,287,,134,,127,,134,,127,,0,,218,,0,,218,,0,,218,,0,,218,,0,,218,,189,,176,,82,,101,,1251,,521,,174,,169,,3164,,875,,0500000US04003,"Cochise County, Arizona"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0500000US04001,"Apache County, Arizona"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0500000US04027,"Yuma County, Arizona"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0500000US04017,"Navajo County, Arizona"
97588,,3311,,80938,,3006,,74290,,3154,,6648,,1770,,5473,,1647,,424,,300,,468,,373,,185,,205,,98,,162,,2908,,1083,,2862,,1078,,0,,201,,46,,78,,0,,201,,0,,201,,8,,14,,13,,26,,1755,,998,,8129,,1804,,467,,351,,3370,,869,,0500000US18157,"Tippecanoe County, Indiana"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0500000US18057,"Hamilton County, Indiana"
